administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
12031840,Kiryat Ono,特拉维夫区,populated_place_5000_plus,12031840,PPL,39986,34.856180,32.061240
293962,Or Yehuda,特拉维夫区,populated_place_5000_plus,293962,PPL,36813,34.857880,32.029230
293788,Ramat Gan,特拉维夫区,populated_place_5000_plus,293788,PPL,170822,34.810650,32.082270
293783,Ramat HaSharon,特拉维夫区,populated_place_5000_plus,293783,PPL,47245,34.839400,32.146130
10227184,Yehud-Monosson,特拉维夫区,populated_place_5000_plus,10227184,PPL,29312,34.879600,32.028400
8199394,Ariel,约旦河西岸,administrative_center,8199394,PPLA,20540,35.184490,32.106500
281184,Jerusalem,耶路撒冷区,administrative_center,281184,PPLA,971800,35.216330,31.769040
295772,Abū Ghaush,耶路撒冷区,populated_place_5000_plus,295772,PPL,7698,35.109300,31.805920
295432,Bet Shemesh,耶路撒冷区,populated_place_5000_plus,295432,PPL,124957,34.992930,31.730720
294245,Mevasseret Tsiyyon,耶路撒冷区,populated_place_5000_plus,294245,PPL,24052,35.150720,31.801860
8199378,Modiin Ilit,耶路撒冷区,populated_place_5000_plus,8199378,PPL,76374,35.044160,31.932210
293821,Qiryat Ye‘arim,耶路撒冷区,populated_place_5000_plus,293821,PPL,6128,35.102000,31.803000
